Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FS","Données de la sécurité alimentaire","2","Afghanistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1814.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","202","Afrique du Sud","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","12445.6","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","3","Albanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","10504.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","4","Algérie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","13253.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","79","Allemagne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","42914.5","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","6","Andorre","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","","NA","Non applicable"
"FS","Données de la sécurité alimentaire","7","Angola","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","6185","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","8","Antigua-et-Barbuda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","18862.8","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","194","Arabie saoudite","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","49537.6","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","9","Argentine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","19482.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","1","Arménie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","7727.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","10","Australie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","42920.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","11","Autriche","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","44161.5","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","52","Azerbaïdjan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","16593.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","12","Bahamas","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","22714.8","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","13","Bahreïn","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","43245.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","16","Bangladesh","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","2835.8","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","14","Barbade","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","15335.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","57","Bélarus","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","17656.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","255","Belgique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","40780.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","23","Belize","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","7903.5","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","53","Bénin","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1934.6","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","17","Bermudes","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","50669.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","18","Bhoutan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","7070.8","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","19","Bolivie (État plurinational de)","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","6090.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","80","Bosnie-Herzégovine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","10269.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","20","Botswana","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","15568.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","21","Brésil","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","15430.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","26","Brunéi Darussalam","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","79070.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","27","Bulgarie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","15997.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","233","Burkina Faso","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1518.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","29","Burundi","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","790.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","35","Cabo Verde","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","5963.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","115","Cambodge","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","2966.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","32","Cameroun","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","2815","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","33","Canada","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","42335.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","40","Chili","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","21998.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","351","Chine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","12210.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","50","Chypre","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","29842.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","44","Colombie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","12296.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","45","Comores","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1437","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","46","Congo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","5317.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","48","Costa Rica","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","14035.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","107","Côte d'Ivoire","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","2879.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","98","Croatie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","20153.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","49","Cuba","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","","NA","Non applicable"
"FS","Données de la sécurité alimentaire","54","Danemark","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","44564.5","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","72","Djibouti","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","2876.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","55","Dominique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","10008.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","59","Égypte","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","9814.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","60","El Salvador","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","7635.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","225","Émirats arabes unis","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","62532.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","58","Équateur","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","10665.5","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","178","Érythrée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","","NA","Non applicable"
"FS","Données de la sécurité alimentaire","203","Espagne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","30677.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","63","Estonie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","26148.5","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","231","États-Unis d'Amérique","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","51008.5","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","238","Éthiopie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1325.8","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","185","Fédération de Russie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","25144.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","66","Fidji","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","7977.6","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","67","Finlande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","39428.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","68","France","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","37366.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","74","Gabon","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","16502.8","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","75","Gambie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1599.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","73","Géorgie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","8254","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","81","Ghana","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","3807.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","84","Grèce","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","23746.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","86","Grenade","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","11262.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","85","Groenland","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","","NA","Non applicable"
"FS","Données de la sécurité alimentaire","89","Guatemala","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","7005","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","90","Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1234.8","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","61","Guinée équatoriale","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","32736.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","175","Guinée-Bissau","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1395.6","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","91","Guyana","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","6683.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","93","Haïti","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1629.4","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","95","Honduras","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","4177.6","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","97","Hongrie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","23020","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","47","Îles Cook","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","","NA","Non applicable"
"FS","Données de la sécurité alimentaire","127","Îles Marshall","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","3699","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","25","Îles Salomon","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","2033.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","100","Inde","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","5073.6","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","101","Indonésie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","9643.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","102","Iran (République islamique d')","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","15964.6","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","103","Iraq","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","15078.2","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","104","Irlande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","45257.1","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","99","Islande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","41096.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","105","Israël","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","31434.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","106","Italie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","34219.8","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","109","Jamaïque","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","8026.3","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","110","Japon","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","37148.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","112","Jordanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","8756.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","108","Kazakhstan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","22972.8","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","114","Kenya","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","2683","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","113","Kirghizistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","3120.5","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","83","Kiribati","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","1830.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","118","Koweït","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","74084.5","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","122","Lesotho","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","2639.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","119","Lettonie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","21598.9","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
"FS","Données de la sécurité alimentaire","154","l'ex-République yougoslave de Macédoine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","11877.7","X","Sources internationales sûres (USDA,OMC,Banque Mondiale, FMI, UNICEF, UNSD)"
